,id,Photo_ArchivalDate,Photo_Provenance,Photo_KHI_Classification,Photo_AcquisitionDate,Photo_Photographer,Art_id0,Art_id_sublevel0,Art_type0,Art_title0,Art_GeoStyle0,Art_ActualState0,Art_Artist0,Art_GeoLocation0,Art_Institution0,Art_PhysLocation_Geo0,Art_PhysLocation_Name0,Art_Date0,Art_id1,Art_id_sublevel1,Art_type1,Art_title1,Art_GeoStyle1,Art_ActualState1,Art_Artist1,Art_GeoLocation1,Art_Institution1,Art_PhysLocation_Geo1,Art_PhysLocation_Name1,Art_Date1,Art_id2,Art_id_sublevel2,Art_type2,Art_title2,Art_GeoStyle2,Art_ActualState2,Art_Artist2,Art_GeoLocation2,Art_Institution2,Art_PhysLocation_Geo2,Art_PhysLocation_Name2,Art_Date2
454,13537,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1899,Anderson,70013008,,Bild,"Madonna mit Kind, dem Johannesknaben und dem heiligen Joseph",,,"Scarsella, Ippolito",Rom,Galleria Borghese,,,1592/1593,,,,,,,,,,,,,,,,,,,,,,,,
455,13403,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1899,unbekannt,70013129,,Bild,Allegorie der Wollust,,,"Cariani, Giovanni",Rom,Galleria Borghese,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,13286,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1896,Alinari,70013117,,Bild,Prudentia,,,"Pollaiuolo, Antonio di Jacopo d'Antonio del",Florenz,Galleria degli Uffizi,,,1469/1470,,,,,,,,,,,,,,,,,,,,,,,,
457,393468,1981,"Pudelko, Georg",Mal. Ren.,vor 1878,Brogi,70013117,,Bild,Prudentia,,,"Pollaiuolo, Antonio di Jacopo d'Antonio del",Florenz,Galleria degli Uffizi,,,1469/1470,,,,,,,,,,,,,,,,,,,,,,,,
458,206622/2,1965,"Feltrinelli, ?",Mal. Ren.,,unbekannt,70013117,,Bild,Prudentia,,,"Pollaiuolo, Antonio di Jacopo d'Antonio del",Florenz,Galleria degli Uffizi,,,1469/1470,,,,,,,,,,,,,,,,,,,,,,,,
459,13636,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,unbekannt,70013105,,Bild,Anna Selbdritt,,,"Saraceni, Carlo",Rom,Galleria Nazionale d'Arte Antica,,,nach 1611,,,,,,,,,,,,,,,,,,,,,,,,
460,152995,1957,No Data,Mal. Bar.,,unbekannt,70013105,,Bild,Anna Selbdritt,,,"Saraceni, Carlo",Rom,Galleria Nazionale d'Arte Antica,,,nach 1611,,,,,,,,,,,,,,,,,,,,,,,,
461,137965,1954,No Data,Mal. Bar.,,Alinari,70013105,,Bild,Anna Selbdritt,,,"Saraceni, Carlo",Rom,Galleria Nazionale d'Arte Antica,,,nach 1611,,,,,,,,,,,,,,,,,,,,,,,,
462,13586,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,unbekannt,70001692,,Altarbild,Anbetung der Hirten,,,"Neroni, Bartolommeo",Siena,San Niccolò al Carmine,Siena,San Niccolò al Carmine,1570-1571,,,,,,,,,,,,,,,,,,,,,,,,
463,13682,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1903,Hanfstaengl,07701497,,Bild,Der ungläubige Thomas,,,Guercino,Vatikan,"Monumenti, Musei e Gallerie Pontificie",,,nach 1621,,,,,,,,,,,,,,,,,,,,,,,,
464,429358,1985,"Baumgart, Fritz",Mal. Bar.,,"Moscioni, Romualdo",07701497,,Bild,Der ungläubige Thomas,,,Guercino,Vatikan,"Monumenti, Musei e Gallerie Pontificie",,,nach 1621,,,,,,,,,,,,,,,,,,,,,,,,
465,13285,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,Alinari,70013075,,Retabel,Seitentafeln mit Heiligem Augustinus und Schmerzensmutter,,,"Botticini, Francesco",Florenz,Galleria dell'Accademia,,,1471,,,,,,,,,,,,,,,,,,,,,,,,
466,393367,1981,"Pudelko, Georg",Mal. Ren.,vor 1932,Brogi,70013075,,Retabel,Seitentafeln mit Heiligem Augustinus und Schmerzensmutter,,,"Botticini, Francesco",Florenz,Galleria dell'Accademia,,,1471,,,,,,,,,,,,,,,,,,,,,,,,
467,258201,1970,Stiftung Volkswagenwerk,Mal. Ren.,vor 1932,Brogi,70013075,,Retabel,Seitentafeln mit Heiligem Augustinus und Schmerzensmutter,,,"Botticini, Francesco",Florenz,Galleria dell'Accademia,,,1471,,,,,,,,,,,,,,,,,,,,,,,,
468,285580,1973,No Data,Mal. Ren.,,Inst.-Photograph,70013075,,Retabel,Seitentafeln mit Heiligem Augustinus und Schmerzensmutter,,,"Botticini, Francesco",Florenz,Galleria dell'Accademia,,,1471,,,,,,,,,,,,,,,,,,,,,,,,
469,285579,1973,No Data,Mal. Ren.,,Inst.-Photograph,70013075,,Retabel,Seitentafeln mit Heiligem Augustinus und Schmerzensmutter,,,"Botticini, Francesco",Florenz,Galleria dell'Accademia,,,1471,,,,,,,,,,,,,,,,,,,,,,,,
470,13348,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1896,Alinari,70013051,,Bild,Die Heilige Familie mit dem Johannesknaben,,,"Beccafumi, Domenico",Florenz,"Galleria Palatina, Palazzo Pitti",,,um 1523,,,,,,,,,,,,,,,,,,,,,,,,
471,13169,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,70013063,,Bild,"Atlante, im Wettlauf von Hippomenes besiegt",,,"Roberti, Ercole de'",Berlin,"Gemäldegalerie, Staatliche Museen zu Berlin - Preußischer Kulturbesitz",,,,,,,,,,,,,,,,,,,,,,,,,,,
472,13773,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,"Dubray, Luigi",70013203,,Bild,Veduta des Castel Nuovo in Neapel,,,"Joli, Antonio",,unbekannt,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,13402,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1901,Anderson,70013009,,Bild,Allegorie der Tugend,,unvollendet,Correggio,Rom,Galleria Doria Pamphilj,,,1525/1530,,,,,,,,,,,,,,,,,,,,,,,,
474,375113,1980,"De Palma, Annelie",Mal. Ren.,,unbekannt,70013009,,Bild,Allegorie der Tugend,,unvollendet,Correggio,Rom,Galleria Doria Pamphilj,,,1525/1530,,,,,,,,,,,,,,,,,,,,,,,,
475,437799,1986,Mitteilungen KHI,Mal. Ren.,,unbekannt,70013009,,Bild,Allegorie der Tugend,,unvollendet,Correggio,Rom,Galleria Doria Pamphilj,,,1525/1530,,,,,,,,,,,,,,,,,,,,,,,,
476,13288,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1896,Alinari,70013118,,Bild,Caritas,,,"Pollaiuolo, Antonio di Jacopo d'Antonio del",Florenz,Galleria degli Uffizi,,,1469/1470,,,,,,,,,,,,,,,,,,,,,,,,
477,206622/1,1965,"Feltrinelli, ?",Mal. Ren.,,unbekannt,70013118,,Bild,Caritas,,,"Pollaiuolo, Antonio di Jacopo d'Antonio del",Florenz,Galleria degli Uffizi,,,1469/1470,,,,,,,,,,,,,,,,,,,,,,,,
478,13503,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1897,Bruckmann,70013106,,Bild,Heilige Familie,,,"Procaccini, Giulio Cesare",München,Alte Pinakothek München,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,345278,1978,"Kultzen, Rolf",Mal. Bar.,,unbekannt,70013106,,Bild,Heilige Familie,,,"Procaccini, Giulio Cesare",München,Alte Pinakothek München,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,5227,1906,No Data,Mal. Ren.,,,07701001,,Bild,Schlafende Venus,,,Giorgione,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1510,,,,,,,,,,,,,,,,,,,,,,,,
481,13422,1912,"Buerkel, Ludwig von",Mal. Ren.,1900,"Tamme, Rudolph",07701001,,Bild,Schlafende Venus,,,Giorgione,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1510,,,,,,,,,,,,,,,,,,,,,,,,
482,18760,1925,"Bodmer, Heinrich",Mal. Ren.,,,07701001,,Bild,Schlafende Venus,,,Giorgione,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1510,,,,,,,,,,,,,,,,,,,,,,,,
483,120493,1938,No Data,Mal. Ren.,,,07701001,,Bild,Schlafende Venus,,,Giorgione,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1510,,,,,,,,,,,,,,,,,,,,,,,,
484,157348,1958,No Data,Mal. Ren.,,,07701001,,Bild,Schlafende Venus,,,Giorgione,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1510,,,,,,,,,,,,,,,,,,,,,,,,
485,438678,1986,"Kriegbaum, Friedrich",Mal. Ren.,,,07701001,,Bild,Schlafende Venus,,,Giorgione,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1510,,,,,,,,,,,,,,,,,,,,,,,,
486,492187,1992,"Hueck, Irene",Mal. Ren.,,,07701001,,Bild,Schlafende Venus,,,Giorgione,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1510,,,,,,,,,,,,,,,,,,,,,,,,
487,13129,1912,"Buerkel, Ludwig von",Mal. Ren.,1899,Bruckmann,07700384,,Bild,"Maria mit dem Kind, Johannes der Täufer und heilige Elisabeth",,,"Bellini, Giovanni (1430)",Frankfurt (Main),Städelsches Kunstinstitut und Städtische Galerie,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,155870,1958,"Middeldorf, Ulrich",Mal. Ren.,,,07700384,,Bild,"Maria mit dem Kind, Johannes der Täufer und heilige Elisabeth",,,"Bellini, Giovanni (1430)",Frankfurt (Main),Städelsches Kunstinstitut und Städtische Galerie,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,551860,2000,"Tempestini, Anchise",Mal. Ren.,,,07700384,,Bild,"Maria mit dem Kind, Johannes der Täufer und heilige Elisabeth",,,"Bellini, Giovanni (1430)",Frankfurt (Main),Städelsches Kunstinstitut und Städtische Galerie,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,13547,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,Hanfstaengl,07703129,,Bild,Venus und Adonis,,,Tizian,Washington,National Gallery of Art,,,um 1560/1565,,,,,,,,,,,,,,,,,,,,,,,,
491,76577,1931,"Widener, Joseph",Mal. Ren.,,,07703129,,Bild,Venus und Adonis,,,Tizian,Washington,National Gallery of Art,,,um 1560/1565,,,,,,,,,,,,,,,,,,,,,,,,
492,471303,1990,No Data,Mal. Ren.,,"Artini, Luigi",07505542,,Retabel,"Maria mit Kind, Heiligen und dem seligen Colombini",,,Sano di Pietro,Siena,Pinacoteca Nazionale di Siena,Siena,San Girolamo dei Gesuati,1444,,,,,,,,,,,,,,,,,,,,,,,,
493,230429,1968,"Horster, Marita",Mal. Ren.,,,07505542,,Retabel,"Maria mit Kind, Heiligen und dem seligen Colombini",,,Sano di Pietro,Siena,Pinacoteca Nazionale di Siena,Siena,San Girolamo dei Gesuati,1444,,,,,,,,,,,,,,,,,,,,,,,,
494,22433,1925,No Data,Mal. Ren.,,,07505542,,Retabel,"Maria mit Kind, Heiligen und dem seligen Colombini",,,Sano di Pietro,Siena,Pinacoteca Nazionale di Siena,Siena,San Girolamo dei Gesuati,1444,,,,,,,,,,,,,,,,,,,,,,,,
495,576711,2004,No Data,Mal. Ren.,,"Artini, Luigi",07505542,,Retabel,"Maria mit Kind, Heiligen und dem seligen Colombini",,,Sano di Pietro,Siena,Pinacoteca Nazionale di Siena,Siena,San Girolamo dei Gesuati,1444,,,,,,,,,,,,,,,,,,,,,,,,
496,474548,1990,No Data,Mal. Ren.,,"Artini, Luigi",07505542,,Retabel,"Maria mit Kind, Heiligen und dem seligen Colombini",,,Sano di Pietro,Siena,Pinacoteca Nazionale di Siena,Siena,San Girolamo dei Gesuati,1444,,,,,,,,,,,,,,,,,,,,,,,,
497,147016,1956,No Data,Mal. Ren.,,,07505542,,Retabel,"Maria mit Kind, Heiligen und dem seligen Colombini",,,Sano di Pietro,Siena,Pinacoteca Nazionale di Siena,Siena,San Girolamo dei Gesuati,1444,,,,,,,,,,,,,,,,,,,,,,,,
498,203682/1,1965,"Bader, Alfred",Mal. Ren.,,,07505542,,Retabel,"Maria mit Kind, Heiligen und dem seligen Colombini",,,Sano di Pietro,Siena,Pinacoteca Nazionale di Siena,Siena,San Girolamo dei Gesuati,1444,,,,,,,,,,,,,,,,,,,,,,,,
499,203682/2,1965,"Bader, Alfred",Mal. Ren.,,,07505542,,Retabel,"Maria mit Kind, Heiligen und dem seligen Colombini",,,Sano di Pietro,Siena,Pinacoteca Nazionale di Siena,Siena,San Girolamo dei Gesuati,1444,,,,,,,,,,,,,,,,,,,,,,,,
500,181613,1962,No Data,Mal. Ren.,,,07505542,,Retabel,"Maria mit Kind, Heiligen und dem seligen Colombini",,,Sano di Pietro,Siena,Pinacoteca Nazionale di Siena,Siena,San Girolamo dei Gesuati,1444,,,,,,,,,,,,,,,,,,,,,,,,
501,474549,1990,No Data,Mal. Ren.,,"Artini, Luigi",07505542,,Retabel,"Maria mit Kind, Heiligen und dem seligen Colombini",,,Sano di Pietro,Siena,Pinacoteca Nazionale di Siena,Siena,San Girolamo dei Gesuati,1444,,,,,,,,,,,,,,,,,,,,,,,,
502,471304,1990,No Data,Mal. Ren.,,"Artini, Luigi",07505542,,Retabel,"Maria mit Kind, Heiligen und dem seligen Colombini",,,Sano di Pietro,Siena,Pinacoteca Nazionale di Siena,Siena,San Girolamo dei Gesuati,1444,,,,,,,,,,,,,,,,,,,,,,,,
503,576712,2004,No Data,Mal. Ren.,,"Artini, Luigi",07505542,,Retabel,"Maria mit Kind, Heiligen und dem seligen Colombini",,,Sano di Pietro,Siena,Pinacoteca Nazionale di Siena,Siena,San Girolamo dei Gesuati,1444,,,,,,,,,,,,,,,,,,,,,,,,
504,13159,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1894,"Tamme, Rudolph",70013064,,Bild,Maria mit dem Kind zwischen zwei Engeln,,,"Caroto, Giovanni Francesco",Dresden,Gemäldegalerie Alte Meister Dresden,,,um 1508,,,,,,,,,,,,,,,,,,,,,,,,
505,13667,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,Brogi,70013076,,Bild,Sterbende Kleopatra,,,Guercino,Genua,Galleria di Palazzo Rosso,,,1648,,,,,,,,,,,,,,,,,,,,,,,,
506,419553,1984,No Data,Mal. Bar.,,Villani,70013076,,Bild,Sterbende Kleopatra,,,Guercino,Genua,Galleria di Palazzo Rosso,,,1648,,,,,,,,,,,,,,,,,,,,,,,,
507,13428,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,70013088,,Bild,Männliches Bildnis,norditalienisch,,,London,National Gallery,,,1520/1530,,,,,,,,,,,,,,,,,,,,,,,,
508,156104,1958,No Data,Mal. Ren.,vor 1958,unbekannt,70013088,,Bild,Männliches Bildnis,norditalienisch,,,London,National Gallery,,,1520/1530,,,,,,,,,,,,,,,,,,,,,,,,
509,13418,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1895,Hanfstaengl,70013040,,Bild,Die Anbetung der Könige,,,Garofalo,Berlin,"Gemäldegalerie, Staatliche Museen zu Berlin - Preußischer Kulturbesitz",,,,,,,,,,,,,,,,,,,,,,,,,,,
510,13653,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1903,Hanfstaengl,70013197,,Bild,Der heilige Johannes der Täufer,,,"Reni, Guido",Windsor,Royal Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,13347,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1897,Bruckmann,70013052,,Bild,Die Heilige Familie mit dem Johannesknaben,,,"Beccafumi, Domenico",München,Alte Pinakothek München,,,um 1515,,,,,,,,,,,,,,,,,,,,,,,,
512,217289/1,1966,"Donati, Pier Paolo",Mal. Ren.,,unbekannt,70013052,,Bild,Die Heilige Familie mit dem Johannesknaben,,,"Beccafumi, Domenico",München,Alte Pinakothek München,,,um 1515,,,,,,,,,,,,,,,,,,,,,,,,
513,217289/2,1966,"Donati, Pier Paolo",Mal. Ren.,,unbekannt,70013052,,Bild,Die Heilige Familie mit dem Johannesknaben,,,"Beccafumi, Domenico",München,Alte Pinakothek München,,,um 1515,,,,,,,,,,,,,,,,,,,,,,,,
514,13677,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1903,Hanfstaengl,70013002,,Bild,Ecce Homo,,,Guercino,München,Bayerische Staatsgemäldesammlung,Oberschleißheim,Schloss Schleißheim,1647,,,,,,,,,,,,,,,,,,,,,,,,
515,13426,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,07700612,,Retabel,Heilige Christophorus und Sebastian,,Fragment,"Lotto, Lorenzo",Berlin,Staatliche Museen zu Berlin - Preußischer Kulturbesitz,Castelplanio,San Sebastiano,1531,,,,,,,,,,,,,,,,,,,,,,,,
516,245834,1969,Museum,Mal. Ren.,,"Steinkopf, Walter",07700612,,Retabel,Heilige Christophorus und Sebastian,,Fragment,"Lotto, Lorenzo",Berlin,Staatliche Museen zu Berlin - Preußischer Kulturbesitz,Castelplanio,San Sebastiano,1531,,"07700612,T,001",Bild,Heiliger Christophorus,,,,,,,,,,,,,,,,,,,,
517,122677,1939,Museum,Mal. Ren.,,,07700612,,Retabel,Heilige Christophorus und Sebastian,,Fragment,"Lotto, Lorenzo",Berlin,Staatliche Museen zu Berlin - Preußischer Kulturbesitz,Castelplanio,San Sebastiano,1531,,"07700612,T,002",Bild,Heiliger Sebastian,,,,,,,,,,,,,,,,,,,,
518,245833,1969,Museum,Mal. Ren.,,"Steinkopf, Walter",07700612,,Retabel,Heilige Christophorus und Sebastian,,Fragment,"Lotto, Lorenzo",Berlin,Staatliche Museen zu Berlin - Preußischer Kulturbesitz,Castelplanio,San Sebastiano,1531,,"07700612,T,002",Bild,Heiliger Sebastian,,,,,,,,,,,,,,,,,,,,
519,13641,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,unbekannt,70013014,,Bild,Bildnis eines jungen Mannes,,beschädigt,"Ghislandi, Vittore (Fra)",Belluno,Museo Civico di Belluno,,,1732/1743,,,,,,,,,,,,,,,,,,,,,,,,
520,302244,1974,"Hueck, Irene",Mal. Bar.,,unbekannt,70013014,,Bild,Bildnis eines jungen Mannes,,beschädigt,"Ghislandi, Vittore (Fra)",Belluno,Museo Civico di Belluno,,,1732/1743,,,,,,,,,,,,,,,,,,,,,,,,
521,13687,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1903,Hanfstaengl,70013026,,Bild,Martyrium der heiligen Katharina,,,Guercino,Sankt Petersburg,Staatliche Ermitage,,,1653-1654,,,,,,,,,,,,,,,,,,,,,,,,
522,17594,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,Anderson,70013038,,Wandbild,Der Bau der Kirche in Grottaferrata,,,Domenichino,Grottaferrata,Abbazia di Grottaferrata,Grottaferrata,Abbazia di Grottaferrata,1608-1610,,,,,,,,,,,,,,,,,,,,,,,,
523,465316,1989,No Data,Mal. Bar.,,unbekannt,70013038,,Wandbild,Der Bau der Kirche in Grottaferrata,,,Domenichino,Grottaferrata,Abbazia di Grottaferrata,Grottaferrata,Abbazia di Grottaferrata,1608-1610,,,,,,,,,,,,,,,,,,,,,,,,
524,465317,1989,No Data,Mal. Bar.,,unbekannt,70013038,,Wandbild,Der Bau der Kirche in Grottaferrata,,,Domenichino,Grottaferrata,Abbazia di Grottaferrata,Grottaferrata,Abbazia di Grottaferrata,1608-1610,,,,,,,,,,,,,,,,,,,,,,,,
525,465318,1989,No Data,Mal. Bar.,,unbekannt,70013038,,Wandbild,Der Bau der Kirche in Grottaferrata,,,Domenichino,Grottaferrata,Abbazia di Grottaferrata,Grottaferrata,Abbazia di Grottaferrata,1608-1610,,,,,,,,,,,,,,,,,,,,,,,,
526,616691,2017,Vannini Parenti,Mal. Ren.,um 1900,"Spooner, M.",70005381,,Bild,Ein Edelmann und ein Poet in der Pose der Melancholia,,,"Moretto, Alessandro",,,,,um 1520/1545,,,,,,,,,,,,,,,,,,,,,,,,
527,616691/1,2017,Vannini Parenti,Mal. Ren.,um 1900,"Spooner, M.",70005381,,Bild,Ein Edelmann und ein Poet in der Pose der Melancholia,,,"Moretto, Alessandro",London,National Gallery,,,um 1520/1545,,70005382,Bild,"['Porträt eines jungen Mannes in der Pose der Melancholia', 'Fortunato Martinengo Cesaresco']",,,,London,National Gallery,,,,,,,,,,,,,,,
528,458539,1988,"Hueck, Irene",Mal. Ren.,,,70005381,,Bild,Ein Edelmann und ein Poet in der Pose der Melancholia,,,"Moretto, Alessandro",London,National Gallery,,,um 1520/1545,,70005382,Bild,"['Porträt eines jungen Mannes in der Pose der Melancholia', 'Fortunato Martinengo Cesaresco']",,,,London,National Gallery,,,,,,,,,,,,,,,
529,464444,1989,No Data,Mal. Ren.,,Rapuzzi,70005381,,Bild,Ein Edelmann und ein Poet in der Pose der Melancholia,,,"Moretto, Alessandro",London,National Gallery,,,um 1520/1545,,70005382,Bild,"['Porträt eines jungen Mannes in der Pose der Melancholia', 'Fortunato Martinengo Cesaresco']",,,,London,National Gallery,,,,,,,,,,,,,,,
530,13461,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1907,Hanfstaengl,70005381,,Bild,Ein Edelmann und ein Poet in der Pose der Melancholia,,,"Moretto, Alessandro",London,National Gallery,,,um 1520/1545,,70005382,Bild,"['Porträt eines jungen Mannes in der Pose der Melancholia', 'Fortunato Martinengo Cesaresco']",,,,London,National Gallery,,,,,,,,,,,,,,,
531,13659,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1902,Bruckmann,70012983,,Bild,Ekstase des heiligen Franziskus,,,Guercino,Dresden,Gemäldegalerie Alte Meister Dresden,,,um 1620,,,,,,,,,,,,,,,,,,,,,,,,
532,13170,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,Hanfstaengl,07701932,,Pendants?,Maria von Ägypten,,,Lorenzo di Credi,Berlin,Staatliche Museen zu Berlin - Preußischer Kulturbesitz,,,,,"07701932,T,001",Bild,Maria von Ägypten,,,,Berlin,Staatliche Museen zu Berlin - Preußischer Kulturbesitz,,,,,,,,,,,,,,,
533,452395,1988,No Data,Mal. Ren.,,,07701932,,Pendants?,Stigmatisierung des heiligen Franz von Assisi,,,Lorenzo di Credi,Ajaccio,Musée Palais Fesch,,,,,"07701932,T,002",Bild,Stigmatisierung des heiligen Franz von Assisi,,,,Ajaccio,Musée Palais Fesch,,,,,,,,,,,,,,,
534,13463,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1899,Bruckmann,70013081,,Bild,Thronende Madonna mit Kind und den heiligen Antonius Abbas und Sebastian,,,"Moretto, Alessandro",Frankfurt,Städel Museum,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,13406,1912,"Buerkel, Ludwig von",Mal. Ren.,1895,Hanfstaengl,07704896,,Bild,Der büßende heilige Hieronymus,,,Maestro dei dodici Apostoli,Berlin,Staatliche Museen zu Berlin - Preußischer Kulturbesitz,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,124455,1939,Museum,Mal. Ren.,,"Schwarz, Gustav (1871)",07704896,,Bild,Der büßende heilige Hieronymus,,,Maestro dei dodici Apostoli,Berlin,Staatliche Museen zu Berlin - Preußischer Kulturbesitz,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,13660,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1902,Bruckmann,70013001,,Bild,Der Evangelist Johannes,,,Guercino,Dresden,Gemäldegalerie Alte Meister Dresden,,,um 1615,,,,,,,,,,,,,,,,,,,,,,,,
538,275483,1971,Bibliotheca Hertziana,Mal. Bar.,vor 1971,Villani,70013001,,Bild,Der Evangelist Johannes,,,Guercino,Dresden,Gemäldegalerie Alte Meister Dresden,,,um 1615,,,,,,,,,,,,,,,,,,,,,,,,
539,13394,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,Hanfstaengl,07702827,,Bild,Der Knabe mit dem Pfeil,,,Giorgione,Wien,Kunsthistorisches Museum,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,200125,1964,"Camesasca, Ettore",Mal. Ren.,,,07702827,,Bild,Der Knabe mit dem Pfeil,,,Giorgione,Wien,Kunsthistorisches Museum,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,13763,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1899,Anderson,07604168,,Bild,Vision des heiligen Romuald,,,"Sacchi, Andrea",Rom,"Monumenti, Musei e Gallerie Pontificie",Rom,San Romualdo,1631,,,,,,,,,,,,,,,,,,,,,,,,
542,556955,2001,"Heikamp, Detlef",Mal. Bar.,,,07604168,,Bild,Vision des heiligen Romuald,,,"Sacchi, Andrea",Rom,"Monumenti, Musei e Gallerie Pontificie",Rom,San Romualdo,1631,,,,,,,,,,,,,,,,,,,,,,,,
543,13391,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,unbekannt,70013093,,Bild,Maria Magdalena,,,"Galli, Giovanni Antonio",Montepulciano,Museo Civico,,,1630/1650,,,,,,,,,,,,,,,,,,,,,,,,
544,13364,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1899,Brogi,70013122,,Bild,Pietà,,,"Cambiaso, Luca",Genua,Chiesa di Nostra Signora Assunta di Carignano,,,1571,,,,,,,,,,,,,,,,,,,,,,,,
545,17593,1924,"Buerkel, Ludwig von",Mal. Bar.,vor 1899,Anderson,70013110,,Deckenbild,Die Verklärung der heiligen Cäcilia,,,"Conca, Sebastiano",Rom,Santa Cecilia in Trastevere,Rom,Santa Cecilia in Trastevere,1721/1724,,,,,,,,,,,,,,,,,,,,,,,,
546,418686,1984,No Data,Mal. Bar.,,"Hutzel, Max",70013110,,Deckenbild,Die Verklärung der heiligen Cäcilia,,,"Conca, Sebastiano",Rom,Santa Cecilia in Trastevere,Rom,Santa Cecilia in Trastevere,1721/1724,,,,,,,,,,,,,,,,,,,,,,,,
547,418688,1984,No Data,Mal. Bar.,,"Hutzel, Max",70013110,,Deckenbild,Die Verklärung der heiligen Cäcilia,,,"Conca, Sebastiano",Rom,Santa Cecilia in Trastevere,Rom,Santa Cecilia in Trastevere,1721/1724,,,,,,,,,,,,,,,,,,,,,,,,
548,222975,1967,No Data,Mal. Bar.,,"Poensgen, Thomas",70013110,,Deckenbild,Die Verklärung der heiligen Cäcilia,,,"Conca, Sebastiano",Rom,Santa Cecilia in Trastevere,Rom,Santa Cecilia in Trastevere,1721/1724,,,,,,,,,,,,,,,,,,,,,,,,
549,222976,1967,No Data,Mal. Bar.,,"Poensgen, Thomas",70013110,,Deckenbild,Die Verklärung der heiligen Cäcilia,,,"Conca, Sebastiano",Rom,Santa Cecilia in Trastevere,Rom,Santa Cecilia in Trastevere,1721/1724,,,,,,,,,,,,,,,,,,,,,,,,
550,13565,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,"Tamme, Rudolph",07703022,,Bild,Bildnis einer Dame in Weiß,,,Tizian,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1555,,,,,,,,,,,,,,,,,,,,,,,,
551,115204,1937,No Data,Mal. Ren.,,,07703022,,Bild,Bildnis einer Dame in Weiß,,,Tizian,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1555,,,,,,,,,,,,,,,,,,,,,,,,
552,115205,1937,No Data,Mal. Ren.,,,07703022,,Bild,Bildnis einer Dame in Weiß,,,Tizian,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1555,,,,,,,,,,,,,,,,,,,,,,,,
553,115206,1937,No Data,Mal. Ren.,,,07703022,,Bild,Bildnis einer Dame in Weiß,,,Tizian,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1555,,,,,,,,,,,,,,,,,,,,,,,,
